ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
NEWMAJO01 ,1989,Johnny,Newman,NYK,N,10,231,117,10,11,21,10,9,3,17,41,85,38,49,37,10,4
NIMPHKU01 ,1989,Kurt,Nimphius,PHI,N,4,18,2,1,3,4,0,1,1,0,1,7,1,0,0,0,0
OAKLECH01 ,1989,Charles,Oakley,NYK,N,10,336,121,71,39,110,27,11,2,22,33,84,43,52,34,1,1
OLAJUHA01 ,1989,Hakeem,Olajuwon,HOU,N,4,161,74,31,15,46,8,10,23,11,19,70,31,17,12,0,0
PARISRO01 ,1989,Robert,Parish,BOS,N,5,170,79,27,23,50,13,5,7,12,21,54,31,18,17,0,0
PAXSOJI01 ,1989,Jim,Paxson,BOS,N,5,62,19,0,0,0,7,5,0,3,1,16,8,4,3,1,0
PAXSOJO01 ,1989,John,Paxson,CHI,N,15,395,92,20,2,22,54,9,0,15,42,87,37,14,14,9,4
PAYNEKE01 ,1989,Kenny,Payne,PHI,N,3,10,6,1,1,2,0,0,0,1,3,5,2,2,2,2,0
PERDUWI01 ,1989,Will,Perdue,CHI,N,13,78,40,12,7,19,2,0,5,4,13,28,13,18,13,2,1
PERKISA01 ,1989,Sam,Perkins,DAL,N,3,118,45,12,10,22,8,3,2,7,17,36,16,17,13,1,0
PERRYTI01 ,1989,Tim,Perry,PHO,N,11,100,34,11,10,21,2,3,6,5,19,25,13,18,8,0,0
PERSOCH01 ,1989,Chuck,Person,IND,N,3,123,40,14,6,20,12,1,0,4,11,45,17,12,5,10,1
PETRODR01 ,1989,Drazen,Petrovic,POR,N,20,253,122,22,10,32,20,6,0,20,37,109,48,36,21,16,5
PIERCRI01 ,1989,Ricky,Pierce,MIL,N,4,122,89,3,6,9,6,5,0,3,14,60,28,31,28,10,5
PINCKED01 ,1989,Ed,Pinckney,BOS,N,4,25,19,4,2,6,0,0,0,2,3,7,6,9,7,0,0
PIPPESC01 ,1989,Scottie,Pippen,CHI,N,15,612,289,75,33,108,83,31,19,49,62,210,104,100,71,31,10
PORTETE01 ,1989,Terry,Porter,POR,N,21,815,433,52,9,61,155,28,3,62,51,274,127,165,139,102,40
PRESSPA01 ,1989,Paul,Pressey,MIL,N,4,129,59,13,8,21,30,6,1,7,14,44,19,26,21,3,0
PRICEMA01 ,1989,Mark,Price,CLE,N,5,192,100,14,0,14,44,9,1,14,9,61,32,30,30,17,6
QUINNBR01 ,1989,Brian,Quinnett,NYK,N,3,16,5,3,5,8,2,0,0,1,2,4,2,0,0,1,1
RAMBIKU01 ,1989,Kurt,Rambis,PHO,N,16,385,67,84,39,123,22,8,8,17,51,54,24,28,19,1,0
RASMUBL01 ,1989,Blair,Rasmussen,DEN,N,3,84,47,18,8,26,1,2,4,2,10,48,19,10,9,0,0
ROBERAL01 ,1989,Alvin,Robertson,MIL,N,4,155,94,13,10,23,19,9,0,15,16,67,35,34,24,1,0
ROBERFR01 ,1989,Fred,Roberts,MIL,N,4,79,39,3,5,8,3,0,1,5,9,20,13,16,13,1,0
ROBINCL02 ,1989,Clifford,Robinson,POR,N,21,391,137,55,32,87,23,19,24,25,71,151,54,52,29,4,0
ROBINDA01 ,1989,David,Robinson,SAS,N,10,375,244,84,36,120,23,11,40,24,35,167,89,96,65,5,1
RODMADE01 ,1989,Dennis,Rodman,DET,N,19,560,126,106,55,161,17,9,13,31,62,95,54,35,18,0,0
ROLLITR01 ,1989,Tree,Rollins,CLE,N,3,38,8,8,0,8,1,2,1,3,7,3,1,8,6,0,0
RUDDDE01  ,1989,Delaney,Rudd,UTA,N,5,45,18,2,1,3,13,1,0,3,10,23,8,2,1,7,1
SALLEJO01 ,1989,John,Salley,DET,N,20,547,190,60,57,117,20,9,33,22,76,122,58,98,74,0,0
SANDEJE01 ,1989,Jeff,Sanders,CHI,N,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SANDEMI01 ,1989,Mike,Sanders,IND,N,3,24,11,1,5,6,2,0,0,2,4,11,5,0,0,1,1
SCHREDE01 ,1989,Detlef,Schrempf,IND,N,3,125,61,17,5,22,5,2,1,10,13,47,23,16,15,3,0
SCOTTBY01 ,1989,Byron,Scott,LAL,N,9,325,121,30,7,37,23,20,3,13,32,106,49,13,10,34,13
SIKMAJA01 ,1989,Jack,Sikma,MIL,N,4,117,20,14,0,14,7,2,4,12,19,23,6,8,6,7,2
SMITHCH02 ,1989,Charles,Smith,BOS,N,3,9,2,0,1,1,3,1,0,0,0,2,1,0,0,0,0
SMITHDE01 ,1989,Derek,Smith,PHI,N,1,15,11,0,0,0,1,1,0,1,3,8,5,2,1,1,0
SMITHLA01 ,1989,Larry,Smith,HOU,N,4,73,12,6,7,13,5,4,0,5,11,8,6,0,0,0,0
SMITHMI02 ,1989,Michael,Smith,BOS,N,4,16,17,0,0,0,0,1,0,1,1,8,5,7,7,2,0
SMITSRI01 ,1989,Rik,Smits,IND,N,3,96,37,12,4,16,3,2,4,5,12,28,14,11,9,0,0
STOCKJO01 ,1989,John,Stockton,UTA,N,5,194,75,12,4,16,75,6,0,14,20,69,29,20,16,13,1
STRICRO01 ,1989,Rod,Strickland,SAS,N,10,384,123,31,22,53,112,14,0,34,30,127,54,27,15,7,0
TARPLRO01 ,1989,Roy,Tarpley,DAL,N,3,129,50,37,9,46,1,7,10,9,12,46,22,12,6,1,0
THOMAIS01 ,1989,Isiah,Thomas,DET,N,20,758,409,88,21,109,163,43,7,72,65,320,148,102,81,68,32
THOMPLA01 ,1989,Lasalle,Thompson,IND,N,3,54,18,9,6,15,2,0,1,7,13,15,7,4,4,0,0
THOMPMY01 ,1989,Mychal,Thompson,LAL,N,9,225,58,24,15,39,2,2,13,17,26,44,21,26,16,0,0
THORNBO01 ,1989,Bob,Thornton,PHI,N,9,89,19,4,11,15,4,2,1,2,22,18,7,10,5,0,0
THORPOT01 ,1989,Otis,Thorpe,HOU,N,4,164,80,19,14,33,7,5,0,9,12,45,27,38,26,0,0
TUCKETR01 ,1989,Trent,Tucker,NYK,N,10,178,60,9,5,14,20,10,0,6,19,55,22,6,6,27,10
VANDEKI01 ,1989,Kiki,Vandeweghe,NYK,N,10,236,76,5,7,12,14,5,2,7,14,74,31,10,8,13,6
VINCEJA01 ,1989,Jay,Vincent,LAL,N,3,8,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
WALKEKE01 ,1989,Kenny,Walker,NYK,N,10,154,41,18,7,25,6,0,4,1,22,29,16,14,9,1,0
WENNIBI01 ,1989,Bill,Wennington,DAL,N,3,25,2,3,0,3,1,0,1,2,5,5,1,0,0,0,0
WESTMA01  ,1989,Mark,West,PHO,N,16,544,177,111,53,164,5,4,41,26,73,130,75,50,27,0,0
WHITERA01 ,1989,Randy,White,DAL,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIGGIMI01 ,1989,Mitchell,Wiggins,HOU,N,4,51,16,9,4,13,2,1,0,4,5,15,7,3,2,0,0
WILKIED01 ,1989,Eddielee,Wilkins,NYK,N,7,54,24,6,5,11,0,2,0,2,7,18,9,11,6,0,0
WILKIGE01 ,1989,Gerald,Wilkins,NYK,N,10,319,146,22,14,36,52,14,1,18,23,137,63,22,18,8,2
WILLIBU01 ,1989,Buck,Williams,POR,N,21,776,273,126,67,193,39,13,6,41,74,199,101,105,71,0,0
WILLIHE01 ,1989,Herb,Williams,DAL,N,3,81,41,9,4,13,5,1,2,3,16,23,14,16,13,0,0
WILLIHO01 ,1989,Hotrod,Williams,CLE,N,5,174,95,32,14,46,11,2,5,5,23,70,39,22,17,0,0
WILLIRE01 ,1989,Reggie,Williams,SAS,N,9,49,20,6,5,11,3,2,0,5,8,27,9,2,2,2,0
WINGADA01 ,1989,David,Wingate,SAS,N,10,293,91,28,9,37,38,18,3,14,34,77,40,12,9,3,2
WITTMRA01 ,1989,Randy,Wittman,IND,N,2,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
WOODSMI01 ,1989,Mike,Woodson,HOU,N,1,6,2,0,0,0,2,0,0,0,1,3,1,0,0,1,0
WOOLROR01 ,1989,Orlando,Woolridge,LAL,N,9,199,106,17,6,23,10,8,8,11,25,70,40,37,26,1,0
WORTHJA01 ,1989,James,Worthy,LAL,N,9,366,218,39,11,50,27,14,3,22,18,181,90,43,36,8,2
YOUNGDA01 ,1989,Danny,Young,POR,N,21,294,86,19,11,30,32,14,2,17,29,72,28,27,19,29,11
ABDELAL01 ,1990,Alaa,Abdelnaby,POR,N,5,13,4,2,1,3,0,0,0,0,0,6,2,0,0,0,0
AGUIRMA01 ,1990,Mark,Aguirre,DET,N,15,397,234,44,17,61,29,12,1,20,41,178,90,51,42,33,12
AINGEDA01 ,1990,Danny,Ainge,POR,N,16,277,128,27,1,28,31,12,4,24,33,105,47,28,23,36,11
ANDERRO01 ,1990,Ron,Anderson,PHI,N,8,223,88,12,9,21,19,6,0,12,24,88,35,19,17,5,1
ANDERWI01 ,1990,Willie,Anderson,SAS,N,4,159,76,17,2,19,19,6,2,13,16,68,33,13,8,10,2
ARMSTBJ01 ,1990,B.j.,Armstrong,CHI,N,17,273,93,22,5,27,43,19,1,13,13,70,35,25,20,5,3
ASKEWVI01 ,1990,Vincent,Askew,GSW,N,6,41,15,6,5,11,2,2,0,0,6,15,6,6,3,0,0
BAILETH01 ,1990,Thurl,Bailey,UTA,N,9,228,68,21,11,32,9,3,6,12,27,64,23,25,22,0,0
BARKLCH01 ,1990,Charles,Barkley,PHI,N,8,326,199,53,31,84,48,15,3,25,23,125,74,75,49,20,2
BARRODA01 ,1990,Dana,Barros,SEA,N,3,25,23,3,1,4,5,3,0,3,1,13,9,4,3,5,2
BATTLJO01 ,1990,John,Battle,ATL,N,5,107,58,6,4,10,11,1,0,9,11,44,16,25,24,5,2
BEDFOWI01 ,1990,William,Bedford,DET,N,8,65,19,13,9,22,4,2,4,4,14,24,5,14,9,2,0
BENJABE01 ,1990,Benoit,Benjamin,SEA,N,5,163,69,26,7,33,1,3,13,11,17,41,20,32,29,0,0
BIRDLA01  ,1990,Larry,Bird,BOS,N,10,396,171,64,8,72,65,13,3,19,28,152,62,51,44,21,3
BOLMA01   ,1990,Manute,Bol,PHI,N,8,109,24,15,4,19,1,1,12,5,14,18,9,9,6,0,0
BRICKFR01 ,1990,Frank,Brickowski,MIL,N,3,110,55,21,5,26,3,1,2,6,16,45,24,14,7,2,0
BROWNDE01 ,1990,Dee,Brown,BOS,N,11,284,134,36,9,45,41,11,6,22,32,108,53,34,28,5,0
BROWNMI01 ,1990,Mike,Brown,UTA,N,9,223,86,46,20,66,5,3,1,12,36,56,27,38,32,0,0
BROWNTO01 ,1990,Tony,Brown,UTA,N,4,29,9,1,2,3,1,0,0,1,2,8,4,0,0,2,1
BRYANMA01 ,1990,Mark,Bryant,POR,N,14,137,34,18,14,32,2,2,1,4,25,22,10,16,14,0,0
CAGEMI01  ,1990,Michael,Cage,SEA,N,5,80,25,12,9,21,2,3,2,3,12,14,6,17,13,0,0
CAMPBEL01 ,1990,Elden,Campbell,LAL,N,14,138,57,21,8,29,3,6,8,6,23,38,25,15,7,0,0
CARROJO01 ,1990,Joe Barry,Carroll,PHO,N,2,15,8,1,0,1,2,0,1,1,0,8,4,1,0,0,0
CARTWBI01 ,1990,Bill,Cartwright,CHI,N,17,511,162,55,25,80,32,9,7,21,55,135,70,32,22,0,0
CEBALCE01 ,1990,Cedric,Ceballos,PHO,N,3,24,16,2,3,5,2,2,0,1,0,12,7,6,2,0,0
CHAMBTO01 ,1990,Tom,Chambers,PHO,N,4,142,68,21,2,23,10,7,5,12,12,66,27,19,14,5,0
CHEEKMA01 ,1990,Maurice,Cheeks,NYK,N,3,101,30,6,3,9,16,3,1,8,9,23,14,2,1,3,1
CONNELE01 ,1990,Lester,Conner,MIL,N,1,7,2,0,1,1,2,0,0,1,1,1,1,1,0,0,0
COOPEWA01 ,1990,Wayne,Cooper,POR,N,3,13,2,4,1,5,1,0,0,1,2,2,1,0,0,0,0
CORZIDA01 ,1990,Dave,Corzine,SEA,N,2,12,5,1,0,1,0,0,0,0,1,3,2,1,1,0,0
CUMMITE01 ,1990,Terry,Cummings,SAS,N,4,124,59,23,14,37,4,3,2,9,13,49,25,18,9,1,0
DANTLAD01 ,1990,Adrian,Dantley,MIL,N,3,19,5,2,2,4,0,0,0,2,0,7,1,4,3,0,0
DIVACVL01 ,1990,Vlade,Divac,LAL,N,19,609,252,78,49,127,21,27,41,41,65,172,97,71,57,6,1
DREILGR01 ,1990,Greg,Dreiling,IND,N,5,75,14,10,8,18,0,0,0,3,17,15,5,6,4,0,0
DREWLA01  ,1990,Larry,Drew,LAL,N,18,116,35,8,0,8,21,0,0,9,17,33,14,6,4,11,3
DREXLCL01 ,1990,Clyde,Drexler,POR,N,16,633,347,89,40,129,129,34,16,61,56,269,128,98,76,56,15
DUCKWKE01 ,1990,Kevin,Duckworth,POR,N,16,511,187,67,40,107,14,8,8,39,53,182,73,56,41,0,0
DUMARJO01 ,1990,Joe,Dumars,DET,N,15,588,309,29,21,50,62,16,1,17,33,245,105,97,82,42,17
EATONMA01 ,1990,Mark,Eaton,UTA,N,9,255,39,39,17,56,5,1,13,7,41,31,16,12,7,0,0
EDWARBL01 ,1990,Blue,Edwards,UTA,N,9,241,91,21,7,28,16,8,1,15,37,77,37,20,16,2,1
EDWARJA01 ,1990,James,Edwards,DET,N,15,345,160,22,15,37,9,2,3,24,43,150,61,55,38,0,0
ELIEMA01  ,1990,Mario,Elie,GSW,N,9,197,84,15,17,32,13,5,1,10,32,56,28,32,27,1,1
ELLIOSE01 ,1990,Sean,Elliott,SAS,N,4,132,59,14,8,22,16,4,1,9,9,40,17,32,25,3,0
EWINGPA01 ,1990,Patrick,Ewing,NYK,N,3,110,50,28,2,30,6,1,5,11,12,45,18,18,14,0,0
FERREDU01 ,1990,Duane,Ferrell,ATL,N,5,73,24,11,6,17,3,0,0,2,10,18,8,12,8,0,0
FLEMIVE01 ,1990,Vern,Fleming,IND,N,5,115,47,7,10,17,23,1,3,8,10,40,18,14,11,1,0
FLOYDSL01 ,1990,Sleepy,Floyd,HOU,N,3,41,16,2,0,2,7,2,1,7,4,24,8,0,0,4,0
GAMBLKE01 ,1990,Kevin,Gamble,BOS,N,11,238,66,10,3,13,19,4,2,7,24,60,29,12,8,0,0
GILLIAR01 ,1990,Armen,Gilliam,PHI,N,8,287,135,38,14,52,10,5,6,15,16,104,48,46,39,0,0
GRANTHO01 ,1990,Horace,Grant,CHI,N,17,666,226,82,56,138,38,15,6,20,45,156,91,60,44,0,0
GRAYEJE01 ,1990,Jeff,Grayer,MIL,N,3,37,15,3,3,6,6,1,0,3,2,13,5,6,5,0,0
GREENAC01 ,1990,A.c.,Green,LAL,N,19,400,124,56,46,102,9,12,3,19,37,97,41,54,38,8,4
GREENDA01 ,1990,David,Greenwood,SAS,N,1,5,2,1,1,2,2,0,0,1,0,1,1,0,0,0,0
GREENRI01 ,1990,Rickey,Green,PHI,N,8,199,59,8,1,9,22,7,0,13,9,55,24,9,8,4,3
GREENSI02 ,1990,Sidney,Green,SAS,N,3,11,8,3,1,4,0,0,0,1,3,6,3,2,2,0,0
GRIFFDA01 ,1990,Darrell,Griffith,UTA,N,3,9,10,1,1,2,0,0,0,1,0,7,5,0,0,0,0
HARDATI01 ,1990,Tim,Hardaway,GSW,N,9,396,227,28,5,33,101,28,7,25,22,185,90,38,30,48,17
HASTISC01 ,1990,Scott,Hastings,DET,N,10,35,8,4,2,6,3,0,1,1,6,6,3,0,0,4,2
HAWKIHE01 ,1990,Hersey,Hawkins,PHI,N,8,329,167,38,8,46,27,20,10,16,29,101,47,63,59,26,14
HENDEGE01 ,1990,Gerald,Henderson,DET,N,10,40,8,0,1,1,6,1,0,0,4,16,4,0,0,3,0
HENSOST01 ,1990,Steve,Henson,MIL,N,3,40,17,3,0,3,3,1,0,6,3,12,6,4,3,3,2
HIGGIRO01 ,1990,Rod,Higgins,GSW,N,9,214,83,20,9,29,18,2,8,7,28,61,26,28,23,26,8
HIGGISE01 ,1990,Sean,Higgins,SAS,N,3,13,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
HILLTY01  ,1990,Tyrone,Hill,GSW,N,9,80,22,16,7,23,2,3,4,2,25,14,9,6,4,1,0
HODGECR01 ,1990,Craig,Hodges,CHI,N,17,209,80,4,0,4,10,11,0,11,21,78,33,4,3,28,11
HOPPEDA01 ,1990,Dave,Hoppen,PHI,N,3,9,6,3,0,3,0,0,0,0,1,3,3,2,0,0,0
HOPSODE01 ,1990,Dennis,Hopson,CHI,N,5,18,8,2,2,4,1,0,1,1,2,6,2,9,4,0,0
HORNAJE01 ,1990,Jeff,Hornacek,PHO,N,4,145,73,22,3,25,8,3,2,3,13,51,22,28,26,6,3
HUMPHJA01 ,1990,Jay,Humphries,MIL,N,3,123,45,4,2,6,25,2,0,6,17,32,17,10,9,5,2
JACKSMA01 ,1990,Mark,Jackson,NYK,N,3,36,2,0,0,0,8,1,1,5,1,3,1,0,0,0,0
JAMERDA01 ,1990,Dave,Jamerson,HOU,N,2,21,16,2,1,3,4,1,0,1,4,13,5,6,6,1,0
JOHNSAV01 ,1990,Avery,Johnson,SAS,N,3,19,2,0,0,0,4,1,0,0,3,5,0,2,2,1,0
JOHNSBU01 ,1990,Buck,Johnson,HOU,N,3,86,24,10,4,14,8,2,1,5,13,28,10,4,4,0,0
JOHNSED03 ,1990,Eddie,Johnson,SEA,N,5,171,120,9,12,21,7,7,1,8,13,89,46,29,24,15,4
JOHNSKE01 ,1990,Kevin,Johnson,PHO,N,4,146,51,11,2,13,39,2,1,12,9,53,16,30,18,7,1
JOHNSMA01 ,1990,Magic,Johnson,LAL,N,19,823,414,131,23,154,240,23,0,77,43,268,118,178,157,71,21
JOHNSVI01 ,1990,Vinnie,Johnson,DET,N,15,438,228,39,37,76,43,11,4,17,33,220,102,31,22,13,2
JORDAMI01 ,1990,Michael,Jordan,CHI,N,17,689,529,90,18,108,142,40,23,43,53,376,197,148,125,26,10
KEMPSH01  ,1990,Shawn,Kemp,SEA,N,5,149,66,23,13,36,6,3,4,16,20,57,22,27,22,1,0
KERSEJE01 ,1990,Jerome,Kersey,POR,N,16,588,286,59,52,111,49,28,7,17,68,226,105,101,76,0,0
KINGST01  ,1990,Stacey,King,CHI,N,11,86,23,13,9,22,2,1,1,9,15,27,8,11,7,1,0
KLEINJO01 ,1990,Joe,Kleine,BOS,N,5,31,8,6,5,11,1,0,0,2,7,9,4,0,0,0,0
KNIGHNE01 ,1990,Negele,Knight,PHO,N,4,56,32,3,1,4,9,1,0,4,7,26,13,7,5,3,1
KONCAJO01 ,1990,Jon,Koncak,ATL,N,5,133,10,19,4,23,7,2,4,3,17,14,4,2,2,0,0
LAIMBBI01 ,1990,Bill,Laimbeer,DET,N,15,446,164,80,42,122,19,5,12,17,54,148,66,31,27,17,5
LANGAN01  ,1990,Andrew,Lang,PHO,N,4,55,26,14,4,18,1,1,3,2,12,11,6,17,14,0,0
LEONAGA01 ,1990,Gary,Leonard,ATL,N,2,5,4,2,0,2,0,0,0,0,0,2,2,0,0,0,0
LEVINCL01 ,1990,Cliff,Levingston,CHI,N,17,192,45,19,22,41,7,10,7,2,28,41,21,6,3,0,0
LEWISRE01 ,1990,Reggie,Lewis,BOS,N,11,462,246,50,18,68,32,12,6,20,33,195,95,68,56,4,0
LISTEAL01 ,1990,Alton,Lister,GSW,N,6,72,26,21,7,28,2,0,7,8,15,25,12,5,2,0,0
LOHAUBR01 ,1990,Brad,Lohaus,MIL,N,3,41,14,5,4,9,1,0,0,3,6,16,5,2,1,8,3
MAHORRI01 ,1990,Rick,Mahorn,PHI,N,8,208,51,35,7,42,14,2,4,8,25,36,20,14,11,0,0
MAJERDA01 ,1990,Dan,Majerle,PHO,N,4,110,42,9,6,15,7,5,1,2,12,32,12,19,14,11,4
MALONJE01 ,1990,Jeff,Malone,UTA,N,9,351,186,28,7,35,29,9,1,12,22,144,71,48,44,2,0
MALONKA01 ,1990,Karl,Malone,UTA,N,9,383,267,97,23,120,29,9,11,26,35,209,95,91,77,8,0
MALONMO01 ,1990,Moses,Malone,ATL,N,5,84,21,15,16,31,3,2,1,2,4,20,4,14,13,0,0
MARCISA01 ,1990,Sarunas,Marciulionis,GSW,N,9,206,119,15,8,23,27,11,1,14,21,84,42,39,35,1,0
MASSETO01 ,1990,Tony,Massenburg,SAS,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAXWEVE01 ,1990,Vernon,Maxwell,HOU,N,3,113,56,7,1,8,9,2,1,7,8,56,23,2,1,27,9
MCCORTI01 ,1990,Tim,Mccormick,ATL,N,2,13,6,1,1,2,0,0,0,0,1,7,2,3,2,0,0
MCDANXA01 ,1990,Xavier,Mcdaniel,PHO,N,4,101,38,11,4,15,5,0,2,10,10,41,17,6,4,1,0
MCHALKE01 ,1990,Kevin,Mchale,BOS,N,11,376,228,54,18,72,20,5,14,14,42,148,78,80,66,11,6
MCKEYDE01 ,1990,Derrick,Mckey,SEA,N,4,114,38,16,7,23,8,3,0,6,13,28,16,11,6,1,0
MCMILNA01 ,1990,Nate,Mcmillan,SEA,N,5,95,14,12,6,18,22,6,1,3,15,23,6,4,2,2,0
MEENTSC01 ,1990,Scott,Meents,SEA,N,2,8,4,1,0,1,0,1,0,0,1,4,2,1,0,0,0
MILLERE01 ,1990,Reggie,Miller,IND,N,5,193,108,11,5,16,14,8,2,12,14,70,34,37,32,19,8
MOKESPA01 ,1990,Paul,Mokeski,GSW,N,3,8,2,2,0,2,1,1,0,1,4,1,1,0,0,0,0
MONCRSI01 ,1990,Sidney,Moncrief,ATL,N,5,91,36,10,6,16,2,3,0,3,16,22,11,16,13,6,1
MULLICH01 ,1990,Chris,Mullin,GSW,N,8,366,190,49,9,58,23,15,12,25,23,131,69,50,43,13,9
MUSTAJE01 ,1990,Jerrod,Mustaf,NYK,N,3,22,12,2,3,5,0,0,1,1,2,5,4,5,4,0,0
NEALYED01 ,1990,Ed,Nealy,PHO,N,2,20,2,3,2,5,0,0,0,1,2,5,1,0,0,1,0
OAKLECH01 ,1990,Charles,Oakley,NYK,N,3,100,23,16,15,31,3,2,1,7,13,21,10,6,3,0,0
OLAJUHA01 ,1990,Hakeem,Olajuwon,HOU,N,3,129,66,32,12,44,6,4,8,8,11,45,26,17,14,1,0
OLIVEBR01 ,1990,Brian,Oliver,PHI,N,4,15,6,0,0,0,1,1,0,0,4,6,2,2,2,0,0
PALMEWA01 ,1990,Walter,Palmer,UTA,N,2,6,2,1,0,1,0,0,0,1,3,4,1,0,0,0,0
PARISRO01 ,1990,Robert,Parish,BOS,N,10,296,158,59,33,92,6,8,7,16,34,97,58,61,42,0,0
PAXSOJO01 ,1990,John,Paxson,CHI,N,17,487,140,21,2,23,53,11,0,6,32,117,62,14,14,14,2
PAYTOGA01 ,1990,Gary,Payton,SEA,N,5,135,24,8,5,13,32,8,1,9,16,27,11,2,2,1,0
PERDUWI01 ,1990,Will,Perdue,CHI,N,17,198,70,33,32,65,4,2,8,14,41,53,29,22,12,0,0
PERKISA01 ,1990,Sam,Perkins,LAL,N,19,752,336,116,41,157,33,15,27,37,69,221,121,109,83,30,11
PERSOCH01 ,1990,Chuck,Person,IND,N,5,192,130,25,3,28,16,5,0,12,15,90,48,21,17,31,17
PETERJI01 ,1990,Jim,Petersen,GSW,N,9,117,29,23,4,27,3,2,4,2,35,17,12,8,5,0,0
PIERCRI01 ,1990,Ricky,Pierce,SEA,N,5,112,57,8,6,14,4,4,1,11,12,57,19,17,16,10,3
PINCKED01 ,1990,Ed,Pinckney,BOS,N,11,170,49,17,23,40,2,6,2,2,17,21,16,21,17,0,0
PIPPESC01 ,1990,Scottie,Pippen,CHI,N,17,704,368,114,37,151,99,42,19,55,58,282,142,101,80,17,4
PORTETE01 ,1990,Terry,Porter,POR,N,16,595,289,36,8,44,105,24,1,32,32,204,102,79,68,47,17
PRESSPA01 ,1990,Paul,Pressey,SAS,N,4,124,33,6,5,11,16,8,3,6,15,32,13,9,6,4,1
QUINNBR01 ,1990,Brian,Quinnett,NYK,N,3,36,9,1,0,1,3,1,0,2,2,8,4,0,0,3,1
RAMBIKU01 ,1990,Kurt,Rambis,PHO,N,4,53,4,6,8,14,4,5,1,4,6,5,2,0,0,0,0
REIDRO01  ,1990,Robert,Reid,PHI,N,7,41,6,7,1,8,2,1,0,2,7,9,3,0,0,1,0
RICHMMI01 ,1990,Mitch,Richmond,GSW,N,9,372,201,37,10,47,22,5,6,17,28,169,85,24,23,24,8
RIVERDO01 ,1990,Doc,Rivers,ATL,N,5,173,78,14,6,20,15,5,2,4,14,64,30,19,17,11,1
ROBERAL01 ,1990,Alvin,Robertson,MIL,N,3,118,71,11,7,18,15,8,0,10,12,49,29,13,10,9,3
ROBERFR01 ,1990,Fred,Roberts,MIL,N,3,103,34,11,4,15,7,2,1,5,5,35,16,2,2,1,0
ROBINCL02 ,1990,Clifford,Robinson,POR,N,16,354,165,39,24,63,18,7,16,25,47,117,63,69,38,3,1
ROBINDA01 ,1990,David,Robinson,SAS,N,4,166,103,43,11,54,8,6,15,15,11,51,35,38,33,1,0
ROBINRU01 ,1990,Rumeal,Robinson,ATL,N,2,13,2,1,0,1,1,1,0,4,1,4,1,0,0,0,0
RODMADE01 ,1990,Dennis,Rodman,DET,N,15,495,94,110,67,177,14,11,10,13,55,91,41,24,10,9,2
ROLLITR01 ,1990,Tree,Rollins,DET,N,6,32,4,2,1,3,0,1,1,2,6,2,2,0,0,0,0
RUDDDE01  ,1990,Delaney,Rudd,UTA,N,9,58,24,0,2,2,17,3,0,3,6,21,9,4,2,12,4
SALLEJO01 ,1990,John,Salley,DET,N,15,308,112,42,20,62,11,6,20,13,58,70,38,60,36,0,0
SANDEMI01 ,1990,Mike,Sanders,IND,N,5,41,15,4,0,4,4,4,2,1,9,10,6,4,2,2,1
SCHAYDA01 ,1990,Danny,Schayes,MIL,N,3,71,28,8,4,12,3,3,1,6,8,23,9,11,10,1,0
SCHREDE01 ,1990,Detlef,Schrempf,IND,N,5,179,79,26,10,36,11,2,0,11,17,57,27,30,25,4,0
SCOTTBY01 ,1990,Byron,Scott,LAL,N,18,678,237,44,13,57,29,23,4,17,53,186,95,34,27,38,20
SHAWBR01  ,1990,Brian,Shaw,BOS,N,11,316,121,30,8,38,51,10,1,25,34,100,47,30,26,3,1
SIKMAJA01 ,1990,Jack,Sikma,MIL,N,3,51,14,9,3,12,6,5,1,3,4,15,6,2,1,2,1
SMITHDE01 ,1990,Derek,Smith,BOS,N,10,86,29,7,2,9,5,3,1,8,20,21,9,14,11,1,0
SMITHKE01 ,1990,Kenny,Smith,HOU,N,3,113,46,4,4,8,24,4,1,6,5,38,18,9,8,4,2
SMITHLA01 ,1990,Larry,Smith,HOU,N,3,57,2,7,6,13,4,1,1,2,11,4,1,1,0,1,0
SMITHMI02 ,1990,Michael,Smith,BOS,N,2,6,2,0,0,0,1,0,0,0,2,2,1,0,0,1,0
SMITHTO01 ,1990,Tony,Smith,LAL,N,7,40,14,0,3,3,2,1,0,6,6,13,6,3,2,0,0
SMITSRI01 ,1990,Rik,Smits,IND,N,5,88,49,14,4,18,2,1,7,5,23,37,21,8,7,0,0
STARKJO01 ,1990,John,Starks,NYK,N,3,28,6,2,1,3,6,0,0,6,4,5,2,2,2,0,0
STOCKJO01 ,1990,John,Stockton,UTA,N,9,373,164,32,10,42,124,20,2,32,33,108,58,44,37,27,11
STRICRO01 ,1990,Rod,Strickland,SAS,N,4,168,75,16,5,21,35,9,0,13,14,67,29,21,17,6,0
